UNSORTED,SWAPS,COMPARISONS
996,996,499500
6631,992,499500
5053,991,499500
3239,993,499500
0,994,499500
11426,991,499500
0,989,499500
0,997,499500
0,997,499500
2269,992,499500
AVERAGE,UNSORTED,2961
SORTED,SWAPS,COMAPARISONS
0,0,499500
0,0,499500
1999,0,499500
0,0,499500
0,0,499500
1998,0,499500
6103,0,499500
5014,0,499500
4698,0,499500
0,0,499500
AVERAGE,SORTED,1981
