UNSORTED,SWAPS,COMPARISONS
4229,248145,499500
4161,251831,499500
8207,256929,499500
10923,251572,499500
7425,248591,499500
5243,246243,499500
997,252158,499500
12056,249567,499500
6079,247185,499500
0,254999,499500
AVERAGE,UNSORTED,5932
SORTED,SWAPS,COMAPARISONS
0,0,499500
4539,0,499500
1043,0,499500
6655,0,499500
1995,0,499500
3789,0,499500
0,0,499500
0,0,499500
1002,0,499500
9032,0,499500
AVERAGE,SORTED,2805
